EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,FireReason
3523,Rohan,Chapman,25-Jun-21,25-Aug-22,Area Sales Manager,Jennifer Harris,rohan.chapman@bilearner.com,CCDR,Exited,Full-Time,Zone A,Temporary,Resignation,Theory grow future week house.,Sales,General - Con,12/19/1978,KY,Laborer,Female,23092,Other,Single,Fully Meets,2,End of contract term
3524,Emmanuel,Franklin,26-Jul-21,4-May-22,Area Sales Manager,Betty Martin,emmanuel.franklin@bilearner.com,EW,Exited,Contract,Zone B,Full-Time,Resignation,Inside week also so.,Sales,Field Operations,11/11/1999,TX,Laborer,Male,6074,Asian,Divorced,Fully Meets,2,Attendance issues
3525,Clayton,Mccormick,3-Jul-22,10-Jan-23,Area Sales Manager,Paul King,clayton.mccormick@bilearner.com,MSC,Exited,Contract,Zone B,Temporary,Retirement,Surface vote old picture.,Sales,General - Con,1/29/1967,TX,Foreman,Male,72264,Hispanic,Single,Fully Meets,2,Seeking higher pay
3526,Darius,Krause,15-Sep-22,,Area Sales Manager,Laura Miller,darius.krause@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Sales,General - Con,5/30/1948,TX,Foreman,Male,28282,White,Widowed,Fully Meets,4,
3527,Ahmed,Hawkins,1-May-20,25-Feb-21,Area Sales Manager,Mark Clark,ahmed.hawkins@bilearner.com,PL,Exited,Full-Time,Zone B,Temporary,Retirement,Especially thing recognize year fine shoulder.,Sales,Aerial,10/15/1974,CO,Lineman,Male,46645,Black,Married,Fully Meets,1,Better opportunity
3528,Kymani,Benjamin,13-Oct-22,,Area Sales Manager,Karen Robinson,kymani.benjamin@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Unk,,Sales,Finance & Accounting,12/13/1991,CO,Accounting,Male,10790,Hispanic,Widowed,Fully Meets,2,
3529,Callum,Mcdaniel,3-Jan-20,24-Aug-20,Area Sales Manager,Jennifer Taylor,callum.mcdaniel@bilearner.com,SVG,Exited,Part-Time,Zone C,Full-Time,Voluntary,Camera spring color about energy provide claim.,Sales,Field Operations,6/18/1994,IN,Top Hand,Male,67282,Hispanic,Single,Fully Meets,2,Health reasons
3530,Zariah,Black,13-Nov-19,,Area Sales Manager,James Wright,zariah.black@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Field Operations,6/16/1993,CA,Tower Hand,Female,62321,Black,Widowed,Fully Meets,2,
3531,Ronnie,Mayer,17-Jun-23,,Area Sales Manager,James Wright,ronnie.mayer@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,Project Management - Con,5/18/1943,CA,Project Manager,Male,18409,Black,Divorced,Fully Meets,1,
3532,Marlon,Ford,14-Oct-21,,Area Sales Manager,Robert Clark,marlon.ford@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,,IT/IS,Wireless,11/27/1966,OR,Technician,Female,40306,Black,Widowed,Fully Meets,1,
3533,Slade,Griffith,1-Jun-21,16-Jul-23,Area Sales Manager,Michael Allen,slade.griffith@bilearner.com,MSC,Exited,Contract,Zone B,Full-Time,Voluntary,Pass language out side age evidence.,Sales,General - Sga,11/12/1966,ND,Administrator,Male,65183,White,Married,Fully Meets,2,Conflict with manager
3534,Lee,Frye,14-Sep-18,,Area Sales Manager,Jennifer Clark,lee.frye@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Engineers,8/16/1959,KY,Engineer,Female,97002,Asian,Single,Fully Meets,4,
3535,Veronica,Rowe,11-Dec-18,2-Jun-22,Area Sales Manager,Susan Garcia,veronica.rowe@bilearner.com,PYZ,Exited,Full-Time,Zone A,Temporary,Retirement,Popular west moment natural step activity.,Sales,Fielders,2/2/1994,KY,Engineer,Female,29811,Black,Single,Fully Meets,4,Position eliminated
3536,Aylin,Berg,6-Aug-22,,Area Sales Manager,John Thompson,aylin.berg@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unk,,Sales,General - Sga,1/2/1989,GA,Administrative,Female,89169,Black,Single,Fully Meets,2,
3537,Neveah,Rowe,28-May-22,24-Feb-23,Area Sales Manager,John Thompson,neveah.rowe@bilearner.com,NEL,Exited,Contract,Zone C,Part-Time,Retirement,Manager lead both sing.,Sales,Field Operations,7/11/1954,TX,Foreman,Male,63882,Hispanic,Married,Fully Meets,2,Company downsizing
3538,Keith,Baxter,16-Jun-19,5-Mar-22,Area Sales Manager,Susan Young,keith.baxter@bilearner.com,PL,Exited,Part-Time,Zone C,Part-Time,Resignation,And after why station much cell low.,Sales,Fielders,8/29/1959,TX,Engineer,Male,62328,Asian,Widowed,Fully Meets,2,Work-life balance
3539,Chaz,Bruce,8-Dec-19,,Area Sales Manager,Robert Clark,chaz.bruce@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Sales,General - Con,11/27/1983,CO,Foreman,Male,74448,Hispanic,Single,Fully Meets,5,
3540,Maya,Mccann,12-Mar-20,9-Oct-22,Area Sales Manager,Joseph Miller,maya.mccann@bilearner.com,CCDR,Exited,Full-Time,Zone B,Part-Time,Retirement,American rule surface very figure.,Sales,Splicing,6/9/1983,CO,Supervisor,Male,18721,White,Widowed,Exceeds,4,Found a better role
3541,Aaron,Weber,6-Apr-20,24-Jul-23,Area Sales Manager,Daniel Robinson,aaron.weber@bilearner.com,SVG,Exited,Full-Time,Zone B,Full-Time,Involuntary,Read stand western white article campaign dog.,Sales,Field Operations,10/27/1991,IN,Technician,Male,78938,Black,Married,Exceeds,2,Poor performance
3542,Ellie,Gill,15-Apr-23,,Area Sales Manager,Betty Martin,ellie.gill@bilearner.com,EW,Active,Contract,Zone A,Temporary,Unk,,Sales,Field Operations,3/1/1948,IN,Manager,Male,45456,White,Married,Needs Improvement,1,
3543,Rayne,Kerr,10-Nov-20,,Area Sales Manager,Karen Miller,rayne.kerr@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Sales,General - Con,2/18/1981,CA,Laborer,Female,45509,Black,Single,Fully Meets,2,
3544,Samara,Mcbride,29-Jun-23,9-Jul-23,Area Sales Manager,Joseph Miller,samara.mcbride@bilearner.com,TNS,Exited,Contract,Zone A,Temporary,Retirement,Political likely land country.,Sales,Aerial,9/16/2000,CA,Foreman,Male,13902,Asian,Single,Fully Meets,2,Career change
3545,Ryann,Rubio,7-Mar-22,,Area Sales Manager,Betty Martin,ryann.rubio@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Field Operations,1/28/1943,OR,Locator,Female,9733,Black,Widowed,Fully Meets,1,
3546,Paris,Carr,31-Jul-21,27-Jan-23,Area Sales Manager,Paul King,paris.carr@bilearner.com,CCDR,Exited,Full-Time,Zone B,Part-Time,Voluntary,Baby million million soldier.,Sales,General - Con,7/14/1980,ND,Foreman,Male,35786,Hispanic,Widowed,Exceeds,1,Position eliminated
3547,Adriel,Wiggins,20-Jan-22,,Area Sales Manager,Mark Davis,adriel.wiggins@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unk,,Sales,Project Management - Eng,3/25/1947,KY,Supervisor,Female,1919,Other,Married,Needs Improvement,2,
3548,Sanaa,Glass,11-Jul-21,10-Oct-22,Area Sales Manager,Robert Wright,sanaa.glass@bilearner.com,WBL,Exited,Part-Time,Zone A,Full-Time,Resignation,Bit reveal forget the.,Sales,General - Con,1/25/1964,KY,Technician,Female,40135,White,Single,Fully Meets,1,Seeking new challenges
3549,Ryan,Lynch,15-Oct-18,18-Oct-20,Area Sales Manager,Mark Davis,ryan.lynch@bilearner.com,TNS,Exited,Full-Time,Zone C,Full-Time,Retirement,Fact southern recognize themselves type mean.,Sales,Field Operations,3/17/1955,GA,Technician,Female,72975,Black,Divorced,Fully Meets,2,End of contract term
3550,Charlie,Atkinson,26-Nov-21,14-Oct-22,Area Sales Manager,Daniel Robinson,charlie.atkinson@bilearner.com,SVG,Exited,Part-Time,Zone C,Temporary,Resignation,Will person decade Republican.,Sales,Wireline Construction,3/26/1988,TX,Billing,Male,57754,White,Divorced,Fully Meets,1,Going back to school
3551,Emery,Roach,11-Aug-18,,Area Sales Manager,Laura Miller,emery.roach@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,,Sales,Engineers,7/4/1954,TX,Engineer,Male,81142,Black,Married,Needs Improvement,4,
3552,Harper,Ramos,16-Feb-20,3-Jun-20,Area Sales Manager,Betty Martin,harper.ramos@bilearner.com,PL,Exited,Full-Time,Zone B,Full-Time,Retirement,Stand possible truth bank on meet daughter.,Sales,Field Operations,8/11/1942,CO,Foreman,Male,28714,White,Single,Needs Improvement,1,Not a good culture fit
3553,Khalil,Mendez,20-Jan-20,,Area Sales Manager,William Clark,khalil.mendez@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Operations,5/7/1949,CO,Foreman,Male,50379,Black,Divorced,Fully Meets,4,
3554,Lizeth,Holland,31-Mar-19,,Area Sales Manager,Mark Davis,lizeth.holland@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,People Services,10/14/1958,IN,Cpo,Male,78385,Asian,Widowed,Fully Meets,1,
3555,Matilda,Randall,6-Jan-23,7-May-23,Area Sales Manager,Betty Robinson,matilda.randall@bilearner.com,EW,Exited,Full-Time,Zone C,Temporary,Resignation,Choose list of all nor stock.,Sales,General - Eng,1/11/1988,IN,Drafter,Female,48104,Hispanic,Widowed,Fully Meets,4,Health reasons
3556,Damien,Howe,18-Jul-19,15-Jan-20,Area Sales Manager,John Thompson,damien.howe@bilearner.com,CCDR,Exited,Full-Time,Zone B,Temporary,Retirement,Community material much behind.,Sales,Wireline Construction,6/16/1961,CA,Vp,Male,86009,White,Single,Exceeds,2,Company downsizing
3557,Nicholas,Obrien,13-Feb-19,,Area Sales Manager,Laura Miller,nicholas.obrien@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Field Operations,6/6/1960,MA,Operator,Male,68837,Other,Single,Fully Meets,2,
3558,Mildred,Gentry,30-Dec-18,,Production Technician I,John Thompson,mildred.gentry@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Production,Yard (Material Handling),6/4/1959,MA,Manager,Female,2145,Black,Single,Fully Meets,1,
3559,Wilson K,Adinolfi,6-Nov-19,6-Sep-20,Production Technician I,Karen Miller,wilson k.adinolfi@bilearner.com,NEL,Exited,Part-Time,Zone C,Full-Time,Retirement,Age approach seek person across yes care.,Production,Field Operations,11/18/1991,MA,Assistant,Male,1960,White,Single,Fully Meets,2,Attendance issues
3560,Joanne,Handschiegl,1-Jun-22,,Production Technician I,David Harris,joanne.handschiegl@bilearner.com,MSC,Active,Contract,Zone C,Full-Time,Unk,,Production,Field Operations,2/18/1954,MA,Technician,Female,2127,Asian,Divorced,Exceeds,4,
3561,Dianna,Blount,28-Mar-23,,Production Technician II,Karen Clark,dianna.blount@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Production,General - Con,1/31/1959,MA,Technician,Female,2171,White,Married,Fully Meets,5,
3562,Jean,Crimmings,21-May-19,5-Jan-23,Production Technician I,James Martinez,jean.crimmings@bilearner.com,CCDR,Exited,Contract,Zone B,Full-Time,Retirement,Whom summer common produce despite follow.,Production,Shop (Fleet),4/9/1954,MA,Manager,Female,1821,Other,Single,Exceeds,2,Conflict with manager
3563,Nore,Sadki,1-Jan-19,,Production Technician I,John Thompson,nore.sadki@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production,Field Operations,10/15/1946,MA,Driver,Male,2148,Black,Widowed,PIP,4,
3564,Susan,Lundy,26-Jan-19,2-Dec-20,Production Technician II,William Taylor,susan.lundy@bilearner.com,SVG,Exited,Full-Time,Zone C,Temporary,Resignation,Week degree party available measure.,Production,Aerial,11/7/1994,MA,Lineman,Female,2122,White,Divorced,Fully Meets,1,Seeking higher pay
3565,Kramer,Keatts,11-Sep-21,,Production Technician I,David Harris,kramer.keatts@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Unk,,Production,General - Con,5/10/1968,MA,Lineman,Male,1887,Other,Divorced,Fully Meets,4,
3566,Maliki,Moumanil,26-Sep-21,,Production Technician II,William Clark,maliki.moumanil@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production,Aerial,10/5/1963,MA,Lineman,Male,1460,Black,Single,Fully Meets,2,
3567,Nader,Barton,4-Mar-23,,Production Technician I,Betty Martin,nader.barton@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unk,,Production,General - Sga,9/2/1966,MA,Technician,Male,2747,Asian,Widowed,Fully Meets,4,
3568,Quinn,Rarrick,11-Jul-23,29-Jul-23,Production Technician I,Laura Miller,quinn.rarrick@bilearner.com,EW,Exited,Full-Time,Zone B,Part-Time,Involuntary,Couple really very hear.,Production,Field Operations,12/8/1974,MA,Foreman,Male,2478,Asian,Divorced,Fully Meets,2,Found a better role
3569,Beatrice,Chace,9-Feb-19,28-Aug-20,Production Technician I,James Allen,beatrice.chace@bilearner.com,MSC,Exited,Part-Time,Zone B,Temporary,Involuntary,Trial little must kitchen recently.,Production,Catv,7/19/1995,MA,Supervisor,Female,2763,Hispanic,Divorced,Fully Meets,2,Relocation
3570,Adrienne J,Homberger,19-Apr-19,26-Oct-21,Production Technician II,James Allen,adrienne j.homberger@bilearner.com,TNS,Exited,Full-Time,Zone B,Temporary,Voluntary,Change instead determine share far leg ground.,Production,Fielders,11/23/1974,MA,Engineer,Female,2445,Asian,Married,Fully Meets,1,Career change
3571,Marilyn,Linares,7-Jul-22,17-Jul-23,Production Technician I,Susan Allen,marilyn.linares@bilearner.com,NEL,Exited,Part-Time,Zone C,Full-Time,Resignation,Heavy throughout program.,Production,Field Operations,8/29/1947,MA,Engineer,Female,1886,White,Widowed,Fully Meets,4,Work-life balance
3572,Timothy,Sullivan,12-Mar-19,19-May-20,Production Technician I,Robert Thompson,timothy.sullivan@bilearner.com,WBL,Exited,Contract,Zone A,Part-Time,Retirement,Where first Mr remember crime.,Production,Fielders,6/7/1994,MA,Engineer,Male,2747,White,Single,Fully Meets,5,Seeking higher pay
3573,Jennifer,Medeiros,9-Mar-20,17-Oct-21,Production Technician I,Robert Young,jennifer.medeiros@bilearner.com,NEL,Exited,Contract,Zone B,Full-Time,Involuntary,Cup purpose hundred region similar.,Production,Field Operations,10/26/1983,MA,Driller,Female,2346,Asian,Divorced,Exceeds,4,Conflict with manager
3574,Anna,Von Massenbach,18-May-21,4-Jan-22,Production Technician I,James Martinez,anna.von massenbach@bilearner.com,WBL,Exited,Contract,Zone B,Full-Time,Involuntary,News quite number answer program.,Production,Underground,5/6/1951,MA,Laborer,Female,2124,Hispanic,Widowed,Fully Meets,1,Going back to school
3575,George,Johnson,28-Apr-21,18-Jan-22,Production Technician I,Daniel Harris,george.johnson@bilearner.com,MSC,Exited,Part-Time,Zone A,Temporary,Resignation,Big large training region.,Production,Field Operations,3/5/1987,MA,Groundman,Male,2445,Hispanic,Single,Exceeds,5,Not a good culture fit
3576,Angela,Erilus,21-Jul-21,26-Apr-23,Production Technician II,Robert Martin,angela.erilus@bilearner.com,PL,Exited,Full-Time,Zone B,Full-Time,Voluntary,Reflect off growth mouth have.,Production,Engineers,4/26/1992,MA,Project Manager,Female,2133,Asian,Single,Exceeds,4,Relocation
3577,Miguel,Estremera,15-Sep-19,,Production Technician I,John Thompson,miguel.estremera@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Production,Field Operations,5/30/1957,MA,Tower Hand,Male,2129,White,Widowed,Fully Meets,4,
3578,Clinton,Owad,4-May-19,,Production Technician I,Joseph Walker,clinton.owad@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unk,,Production,Field Operations,5/30/1957,MA,Technician,Male,1760,Hispanic,Married,Exceeds,2,
3579,Constance,Sloan,20-May-21,,Production Technician II,Joseph Walker,constance.sloan@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unk,,Production,Field Operations,11/15/1946,MA,Laborer,Female,1851,Asian,Widowed,Needs Improvement,4,
3580,Davion,Sanchez,16-Dec-19,,Production Technician I,William Clark,davion.sanchez@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,,Production,Field Operations,4/21/1942,MA,Foreman,Male,41016,Other,Married,Fully Meets,4,
3581,Ross,Strickland,20-Nov-20,1-May-23,Production Technician I,Betty Martin,ross.strickland@bilearner.com,SVG,Exited,Full-Time,Zone A,Part-Time,Voluntary,Memory high then mind concern carry level life.,Production,Wireline Construction,3/8/1943,MA,Foreman,Male,18389,Other,Divorced,Fully Meets,2,Health reasons
3582,Augustus,Drake,19-Aug-20,4-May-22,Production Technician I,Karen Robinson,augustus.drake@bilearner.com,TNS,Exited,Part-Time,Zone B,Part-Time,Retirement,Other might rise today.,Production,Yard (Material Handling),8/9/1968,MA,Laborer,Male,90676,Asian,Widowed,Fully Meets,4,Position eliminated
3583,Gracelyn,Huynh,28-Apr-21,18-Apr-22,Production Technician I,John Walker,gracelyn.huynh@bilearner.com,WBL,Exited,Full-Time,Zone C,Temporary,Retirement,Others those data before major how.,Production,Field Operations,11/20/1958,MA,Construction Manager,Female,16011,White,Married,Needs Improvement,4,Found a better role
3584,Orlando,Armstrong,14-Aug-20,,Production Technician I,Michael Thompson,orlando.armstrong@bilearner.com,BPC,Active,Contract,Zone C,Full-Time,Unk,,Production,Field Operations,11/7/1987,MA,Lineman,Female,2051,Other,Married,Fully Meets,4,
3585,Edward,Everett,22-Dec-21,,Production Technician I,Robert Clark,edward.everett@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,Production,Yard (Material Handling),7/16/1992,MA,Laborer,Female,3074,Black,Divorced,Fully Meets,4,
3586,Jaqueline,Terrell,1-Feb-19,10-Feb-19,Production Technician I,Mark Walker,jaqueline.terrell@bilearner.com,EW,Exited,Part-Time,Zone B,Full-Time,Resignation,Identify next game leader.,Production,People Services,12/27/2000,MA,Manager,Female,24711,Hispanic,Single,Fully Meets,2,Company downsizing
3587,Quinn,Mccullough,10-May-21,17-Dec-21,Production Technician I,Robert Young,quinn.mccullough@bilearner.com,MSC,Exited,Full-Time,Zone B,Temporary,Resignation,Society red to able.,Production,General - Eng,12/25/1977,MA,Administrative,Male,74564,Other,Divorced,Fully Meets,2,Poor performance
3588,Selena,Greer,25-Jun-19,15-Aug-19,Production Technician I,Paul King,selena.greer@bilearner.com,NEL,Exited,Full-Time,Zone C,Full-Time,Retirement,Everybody no four arrive major ten culture.,Production,Shop (Fleet),3/8/1972,MA,Mechanic,Male,14504,Black,Widowed,Fully Meets,2,Personal reasons
3589,Giovani,Roy,25-Apr-19,,Production Technician I,Daniel Martinez,giovani.roy@bilearner.com,PL,Active,Contract,Zone B,Temporary,Unk,,Production,Field Operations,8/2/1951,MA,Laborer,Male,2683,White,Single,Fully Meets,1,
3590,Dominik,Mullen,25-Feb-21,13-Oct-22,Production Technician I,Linda King,dominik.mullen@bilearner.com,PYZ,Exited,Part-Time,Zone C,Full-Time,Retirement,Country as dream project office.,Production,Field Operations,5/31/1995,MA,Laborer,Male,66167,Asian,Widowed,Fully Meets,4,Seeking new challenges
3591,Abdullah,Ellison,23-Nov-21,29-May-23,Production Technician I,Laura Miller,abdullah.ellison@bilearner.com,SVG,Exited,Contract,Zone B,Part-Time,Voluntary,Quality decade director.,Production,Field Operations,11/14/1998,MA,Supervisor,Female,21634,White,Married,Needs Improvement,5,End of contract term
3592,Andre,Guzman,5-Oct-21,18-Jun-22,Production Technician I,Laura Miller,andre.guzman@bilearner.com,TNS,Exited,Contract,Zone B,Full-Time,Voluntary,Particular network available hospital.,Production,Field Operations,12/23/1998,MA,Technician,Male,9454,Other,Single,Fully Meets,3,Better opportunity
3593,Brayden,Malone,30-May-20,,Production Technician I,John Thompson,brayden.malone@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production,General - Con,11/11/1949,MA,Foreman,Male,48453,Asian,Married,Fully Meets,1,
3594,Maribel,Morrison,11-Dec-18,,Production Technician I,Jennifer Thompson,maribel.morrison@bilearner.com,PYZ,Active,Part-Time,Zone B,Part-Time,Unk,,Production,Field Operations,3/14/1968,MA,Technician,Male,72888,Black,Married,Needs Improvement,1,
3595,Fisher,Stafford,22-Sep-20,14-Sep-22,Production Technician I,Michael Allen,fisher.stafford@bilearner.com,WBL,Exited,Contract,Zone A,Temporary,Resignation,Dark meeting play room head join truth involve.,Production,Engineers,3/2/1952,MA,Technician,Male,56703,Other,Divorced,Fully Meets,1,Attendance issues
3596,Kellen,Medina,28-Jul-19,,Production Technician I,Mark Davis,kellen.medina@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unk,,Production,Splicing,7/19/1982,MA,Technician,Male,33998,Other,Single,Needs Improvement,2,
3597,Brenton,Monroe,6-Jun-20,14-Apr-21,Production Technician II,Sarah Walker,brenton.monroe@bilearner.com,PYZ,Exited,Contract,Zone C,Part-Time,Retirement,Democrat themselves deal future early.,Production,General - Con,10/31/1986,MA,Foreman,Female,17650,Black,Single,Fully Meets,1,Poor performance
3598,Derick,Rocha,28-Sep-18,5-Aug-23,Production Technician II,John Thompson,derick.rocha@bilearner.com,SVG,Exited,Part-Time,Zone A,Full-Time,Resignation,Majority executive plan imagine.,Production,Project Management - Eng,10/6/1950,MA,Supervisor,Female,72750,Other,Married,Needs Improvement,1,End of contract term
3599,Elaine,Weeks,12-Apr-20,,Production Technician II,Karen Clark,elaine.weeks@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Production,General - Con,3/31/1950,MA,Technician,Female,14044,White,Divorced,Fully Meets,2,
3600,Marely,Dixon,1-Nov-22,,Production Technician II,Mark Clark,marely.dixon@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Unk,,Production,Field Operations,10/7/1949,MA,Technician,Female,34810,White,Single,Fully Meets,2,
3601,Keagan,Henson,21-Nov-22,,Production Technician II,James Wright,keagan.henson@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Unk,,Production,Wireline Construction,7/22/1966,MA,Billing,Female,75187,White,Married,Fully Meets,5,
